0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
11.768909,8.725535,9.201389,13.089875,12.350967,9.711676,5.298104,6.413413,10.777291,7.328993,8.045258,3.074612,7.016035,10.370045,11.234658,8.603103,3.876353,7.077455,6.583032,1
23.301782,19.889236,12.670295,19.468802,20.83559,11.413157,10.572396,10.271465,18.276336,16.211813,14.98308,8.125448,9.542317,16.244603,16.182878,12.399733,7.837362,8.878944,6.53102,1
9.459105,8.346581,7.146427,9.349048,9.989677,8.294223,5.129463,4.67341,7.257602,8.497067,6.502563,4.070429,7.520922,6.264068,7.076124,6.898702,4.748773,4.494487,3.975982,1
8.672135,8.461829,6.009767,9.227666,10.145943,9.028607,5.611287,3.445666,7.178336,9.036934,8.208113,7.910589,6.669741,5.962465,8.594797,12.815735,7.936189,5.883821,8.240325,1
6.749387,6.722903,5.7209,7.506812,6.647552,6.819534,5.963032,3.14485,6.302088,9.918818,10.067829,3.390082,5.840645,6.24319,5.821151,3.701964,2.664233,2.907766,2.024313,1
24.676302,27.130309,17.948271,30.429054,35.89602,31.652766,17.356741,11.873009,29.018559,35.324076,29.042425,12.582263,10.634593,23.822533,32.224283,28.601118,19.164423,20.547182,22.178774,1
7.43916,7.705278,5.160318,10.514977,12.045931,9.534149,6.068123,3.982413,8.928026,9.520757,7.359123,4.325789,4.438409,5.629557,7.656571,8.339576,4.165232,6.783176,5.485897,1
7.551208,7.917025,5.36562,7.746098,9.764952,7.595262,5.367432,3.028706,6.428807,7.991605,6.489483,3.245472,2.544667,5.366082,5.868153,5.497256,4.565737,3.89227,4.115286,1
13.190688,12.146897,14.790605,18.225835,19.683665,19.499034,7.189164,10.837342,18.21239,19.383874,15.001797,3.999844,12.293571,17.002679,14.225733,10.231735,6.179329,10.568887,6.705259,1
24.559959,23.737481,16.896789,36.34776,36.939761,27.145408,24.44988,9.508802,18.172018,24.696275,20.620824,18.146241,5.873728,12.439765,15.491531,17.694841,10.93931,7.815149,7.075617,1
12.660139,14.491751,10.126952,13.584714,16.592101,14.530018,11.267509,6.854765,12.592132,15.116088,14.041393,8.010944,8.128157,14.359184,12.389457,15.441929,11.151337,7.171351,7.546696,1
33.224509,33.342248,14.495594,31.264725,35.026593,27.198981,12.315232,7.817677,17.861893,20.382632,15.252173,7.672462,5.940584,11.225148,12.80693,11.064025,6.084668,5.063794,5.359624,1
8.122085,8.551885,6.054692,7.178364,8.678456,7.583959,5.23074,2.949594,6.003399,7.966625,5.270091,3.72951,2.497127,4.380085,5.563046,4.850122,3.944842,2.688965,2.814362,1
11.38378,11.119352,12.029182,16.687013,14.48423,14.039477,13.678623,10.044594,12.211413,11.046972,11.480739,5.765737,10.583154,11.647545,10.375628,7.485433,3.406577,9.719322,6.728355,1
15.613052,13.5843,14.305821,24.401328,24.270526,19.772113,7.472497,9.816426,20.687997,25.466502,16.340379,4.921185,9.154593,16.945826,19.695916,13.934188,5.035,11.515892,11.86211,1
20.816744,22.059338,15.098969,21.022571,21.891127,17.794398,12.299097,7.558466,14.924604,18.365928,13.817909,6.72006,6.501161,10.165942,15.306374,12.667287,8.78037,5.402971,3.995432,1
6.121617,6.198034,5.854657,6.096106,5.936579,5.664448,3.732121,3.152488,5.677735,5.934164,5.867402,3.270964,3.206725,3.741182,4.005775,3.813792,3.586251,3.524259,5.676248,1
5.939079,5.387144,5.302495,7.861026,6.448631,5.434101,3.515545,4.567897,7.141151,5.320673,5.434062,1.836065,4.255221,5.755452,3.857567,4.417065,2.782199,5.287385,4.635831,1
12.337728,10.865091,10.276083,15.249927,13.921083,11.53624,5.841622,7.802972,11.680766,12.546896,8.614573,3.68257,8.615176,9.847211,10.159594,8.606643,4.486416,6.588186,4.732155,1
7.934988,7.512301,6.654737,9.925433,10.812777,9.273532,4.618062,5.041679,7.350611,8.959023,6.332176,2.88859,3.905483,5.939364,7.366415,5.774639,2.070041,4.672912,5.017865,1
29.949712,31.023695,27.201449,30.780065,31.119408,28.85913,22.439519,14.885351,29.837445,36.232558,27.998758,14.84844,13.357009,26.113489,26.054121,27.711377,33.374357,14.30079,15.450159,1
32.012982,27.219224,17.900899,25.159258,27.209166,24.326097,21.339312,8.272975,18.986546,23.968656,22.544338,11.277253,6.874282,16.137198,24.612914,22.423282,9.313203,12.971904,16.162657,1
32.638758,29.007984,17.830141,31.28099,26.445653,26.518972,19.303218,8.406506,23.314171,31.105479,27.852713,14.361224,6.218643,15.189012,24.368869,25.278723,25.252501,6.809919,9.948805,1
26.744379,27.494607,28.650189,23.020505,20.574884,26.792936,15.786275,9.582882,18.669723,19.329175,23.170463,9.015938,15.801131,20.141966,17.571488,20.538394,13.711418,17.056956,11.970454,1
21.671656,21.583648,20.264402,32.302382,33.678126,27.297182,16.05759,17.732086,26.964835,32.32933,24.960426,14.22468,16.813239,24.164627,26.146425,21.364851,13.374141,17.166952,13.209545,1
19.340603,20.68095,15.953222,24.269269,25.966389,26.625019,16.31621,8.893864,20.360195,26.671983,21.552687,12.799412,5.340984,14.73307,17.995988,20.176057,15.429935,11.436932,9.275074,1
6.577144,6.871132,5.071004,10.801383,11.717103,8.918916,6.40421,2.794093,7.0516,10.109053,7.35027,6.40695,1.554902,5.702727,8.294097,8.547442,6.463647,3.833924,3.976831,1
29.068706,18.114518,9.737239,13.409125,16.092729,19.920929,12.825498,6.32303,11.60129,13.829566,13.939439,11.357259,5.089959,9.975089,11.749491,15.042171,11.750199,4.950547,8.071311,1
17.918567,19.957277,11.531737,19.565328,22.970032,22.543859,15.88796,7.930189,14.47214,16.933861,17.318816,14.198512,4.765654,10.770987,13.727272,14.282119,14.333392,5.884546,7.342226,1
5.874341,5.7108,4.870655,6.563941,7.229657,6.05139,6.154432,2.802775,5.590342,7.184817,5.185182,2.05409,2.144889,4.471731,5.572915,4.588373,3.769088,3.002845,3.264699,1
7.449133,8.783475,4.690282,7.604687,10.741979,9.782378,7.168077,3.433528,7.340835,9.05339,6.871572,3.739784,6.025902,8.545466,10.284119,7.193167,4.534955,7.106295,7.667056,1
7.249619,8.324821,4.227245,8.089979,9.670472,9.430728,6.446089,2.244669,5.507453,7.597535,7.343317,4.831848,1.379773,4.48003,5.498718,5.624355,3.567366,1.937585,2.867422,1
14.887633,16.339846,8.132727,15.266752,20.046904,16.577334,12.980763,5.83955,20.936137,21.113656,15.29724,9.925677,31.292886,52.89933,46.061162,45.766116,39.208026,21.305854,27.210545,1
8.853035,8.123568,5.652125,10.299475,12.173451,9.027231,4.974666,4.143691,7.417046,9.675663,6.35406,3.663991,3.587281,5.860849,7.092499,6.033153,5.056428,4.793548,5.772192,1
13.541963,12.92314,9.804086,17.175607,17.610763,15.312491,7.222622,6.445333,14.754526,15.779962,11.189378,4.489254,6.173599,11.138153,11.378793,10.419358,7.192408,7.931239,10.525587,1
